date,closingValue,trend
2011-05-05,346.75,decrease
2011-05-06,346.66,decrease
2011-05-09,347.6,increase
2011-05-10,349.45,increase
2011-05-11,347.23,decrease
2011-05-12,346.57,decrease
2011-05-13,340.5,decrease
2011-05-16,333.3,decrease
2011-05-17,336.14,increase
2011-05-18,339.87,increase
2011-05-19,340.53,increase
2011-05-20,335.22,decrease
2011-05-23,334.4,decrease
2011-05-24,332.19,decrease
2011-05-25,336.78,increase
2011-05-26,335.0,decrease
2011-05-27,337.41,increase
2011-05-31,347.83,increase
2011-06-01,345.51,decrease
2011-06-02,346.102,increase
2011-06-03,343.44,decrease
2011-06-06,338.04,decrease
2011-06-07,332.04,decrease
2011-06-08,332.24,increase
2011-06-09,331.49,decrease
2011-06-10,325.9,decrease
2011-06-13,326.6,increase
2011-06-14,332.44,increase
2011-06-15,326.75,decrease
2011-06-16,325.16,decrease
2011-06-17,320.26,decrease
2011-06-20,315.32,decrease
2011-06-21,325.3,increase
2011-06-22,322.61,decrease
2011-06-23,331.23,increase
2011-06-24,326.35,decrease
2011-06-27,332.04,increase
2011-06-28,335.26,increase
2011-06-29,334.04,decrease
2011-06-30,335.67,increase
2011-07-01,343.26,increase
2011-07-05,349.43,increase
2011-07-06,351.76,increase
2011-07-07,357.2,increase
2011-07-08,359.71,increase
2011-07-11,354.0,decrease
2011-07-12,353.75,decrease
2011-07-13,358.02,increase
2011-07-14,357.77,decrease
2011-07-15,364.92,increase
2011-07-18,373.8,increase
2011-07-19,376.85,increase
2011-07-20,386.9,increase
2011-07-21,387.29,increase
2011-07-22,393.3,increase
2011-07-25,398.5,increase
2011-07-26,403.41,increase
2011-07-27,392.59,decrease
2011-07-28,391.82,decrease
2011-07-29,390.48,decrease
2011-08-01,396.75,increase
2011-08-02,388.91,decrease
2011-08-03,392.57,increase
2011-08-04,377.37,decrease
2011-08-05,373.62,decrease
2011-08-08,353.21,decrease
2011-08-09,374.01,increase
2011-08-10,363.69,decrease
2011-08-11,373.7,increase
2011-08-12,376.99,increase
2011-08-15,383.41,increase
2011-08-16,380.48,decrease
2011-08-17,380.44,decrease
2011-08-18,366.05,decrease
2011-08-19,356.03,decrease
2011-08-22,356.44,increase
2011-08-23,373.6,increase
2011-08-24,376.18,increase
2011-08-25,373.72,decrease
2011-08-26,383.58,increase
2011-08-29,389.97,increase
2011-08-30,389.99,increase
2011-08-31,384.83,decrease
2011-09-01,381.03,decrease
2011-09-02,374.05,decrease
2011-09-06,379.74,increase
2011-09-07,383.93,increase
2011-09-08,384.14,increase
2011-09-09,377.48,decrease
2011-09-12,379.94,increase
2011-09-13,384.62,increase
2011-09-14,389.3,increase
2011-09-15,392.96,increase
2011-09-16,400.5,increase
2011-09-19,411.63,increase
2011-09-20,413.45,increase
2011-09-21,412.14,decrease
2011-09-22,401.82,decrease
2011-09-23,404.3,increase
2011-09-26,403.17,decrease
2011-09-27,399.26,decrease
2011-09-28,397.01,decrease
2011-09-29,390.57,decrease
2011-09-30,381.32,decrease
2011-10-03,374.6,decrease
2011-10-04,372.5,decrease
2011-10-05,378.25,increase
2011-10-06,377.37,decrease
2011-10-07,369.8,decrease
2011-10-10,388.81,increase
2011-10-11,400.29,increase
2011-10-12,402.19,increase
2011-10-13,408.43,increase
2011-10-14,422.0,increase
2011-10-17,419.99,decrease
2011-10-18,422.24,increase
2011-10-19,398.62,decrease
2011-10-20,395.31,decrease
2011-10-21,392.87,decrease
2011-10-24,405.77,increase
2011-10-25,397.77,decrease
2011-10-26,400.6,increase
2011-10-27,404.69,increase
2011-10-28,404.95,increase
2011-10-31,404.78,decrease
2011-11-01,396.51,decrease
2011-11-02,397.41,increase
2011-11-03,403.07,increase
2011-11-04,400.24,decrease
2011-11-07,399.73,decrease
2011-11-08,406.23,increase
2011-11-09,395.28,decrease
2011-11-10,385.22,decrease
2011-11-11,384.62,decrease
2011-11-14,379.26,decrease
2011-11-15,388.83,increase
2011-11-16,384.77,decrease
2011-11-17,377.41,decrease
2011-11-18,374.94,decrease
2011-11-21,369.01,decrease
2011-11-22,376.51,increase
2011-11-23,366.99,decrease
2011-11-25,363.57,decrease
2011-11-28,376.12,increase
2011-11-29,373.2,decrease
2011-11-30,382.2,increase
2011-12-01,387.93,increase
2011-12-02,389.7,increase
2011-12-05,393.01,increase
2011-12-06,390.95,decrease
2011-12-07,389.09,decrease
2011-12-08,390.66,increase
2011-12-09,393.62,increase
2011-12-12,391.84,decrease
2011-12-13,388.81,decrease
2011-12-14,380.19,decrease
2011-12-15,378.94,decrease
2011-12-16,381.02,increase
2011-12-19,382.21,increase
2011-12-20,395.95,increase
2011-12-21,396.445,increase
2011-12-22,398.55,increase
2011-12-23,403.33,increase
2011-12-27,406.53,increase
2011-12-28,402.64,decrease
2011-12-29,405.12,increase
2011-12-30,405.0,decrease
2012-01-03,411.23,increase
2012-01-04,413.44,increase
2012-01-05,418.03,increase
2012-01-06,422.4,increase
2012-01-09,421.73,decrease
2012-01-10,423.24,increase
2012-01-11,422.55,decrease
2012-01-12,421.39,decrease
2012-01-13,419.81,decrease
2012-01-17,424.7,increase
2012-01-18,429.11,increase
2012-01-19,427.75,decrease
2012-01-20,420.3,decrease
2012-01-23,427.409,increase
2012-01-24,420.41,decrease
2012-01-25,446.66,increase
2012-01-26,444.63,decrease
2012-01-27,447.28,increase
2012-01-30,453.01,increase
2012-01-31,456.48,increase
2012-02-01,456.19,decrease
2012-02-02,455.12,decrease
2012-02-03,459.68,increase
2012-02-06,463.97,increase
2012-02-07,468.83,increase
2012-02-08,476.68,increase
2012-02-09,493.17,increase
2012-02-10,493.42,increase
2012-02-13,502.6,increase
2012-02-14,509.46,increase
2012-02-15,497.67,decrease
2012-02-16,502.21,increase
2012-02-17,502.12,decrease
2012-02-21,514.85,increase
2012-02-22,513.04,decrease
2012-02-23,516.39,increase
2012-02-24,522.41,increase
2012-02-27,525.76,increase
2012-02-28,535.41,increase
2012-02-29,542.44,increase
2012-03-01,544.47,increase
2012-03-02,545.18,increase
2012-03-05,533.16,decrease
2012-03-06,530.26,decrease
2012-03-07,530.69,increase
2012-03-08,541.99,increase
2012-03-09,545.17,increase
2012-03-12,552.0,increase
2012-03-13,568.1,increase
2012-03-14,589.58,increase
2012-03-15,585.56,decrease
2012-03-16,585.57,increase
2012-03-19,601.1,increase
2012-03-20,605.96,increase
2012-03-21,602.5,decrease
2012-03-22,599.34,decrease
2012-03-23,596.05,decrease
2012-03-26,606.98,increase
2012-03-27,614.48,increase
2012-03-28,617.62,increase
2012-03-29,609.86,decrease
2012-03-30,599.55,decrease
2012-04-02,618.63,increase
2012-04-03,629.32,increase
2012-04-04,624.31,decrease
2012-04-05,633.68,increase
2012-04-09,636.23,increase
2012-04-10,628.44,decrease
2012-04-11,626.2,decrease
2012-04-12,622.77,decrease
2012-04-13,605.23,decrease
2012-04-16,580.13,decrease
2012-04-17,609.7,increase
2012-04-18,608.34,decrease
2012-04-19,587.44,decrease
2012-04-20,572.98,decrease
2012-04-23,571.7,decrease
2012-04-24,560.28,decrease
2012-04-25,610.0,increase
2012-04-26,607.7,decrease
2012-04-27,603.0,decrease
2012-04-30,583.98,decrease
2012-05-01,582.13,decrease
2012-05-02,585.98,increase
2012-05-03,581.82,decrease
2012-05-04,565.25,decrease
2012-05-07,569.48,increase
2012-05-08,568.18,decrease
2012-05-09,569.18,increase
2012-05-10,570.52,increase
2012-05-11,566.71,decrease
2012-05-14,558.22,decrease
2012-05-15,553.17,decrease
2012-05-16,546.075,decrease
2012-05-17,530.12,decrease
2012-05-18,530.38,increase
2012-05-21,561.28,increase
2012-05-22,556.97,decrease
2012-05-23,570.56,increase
2012-05-24,565.32,decrease
2012-05-25,562.29,decrease
2012-05-29,572.27,increase
2012-05-30,579.17,increase
2012-05-31,577.73,decrease
2012-06-01,560.99,decrease
2012-06-04,564.29,increase
2012-06-05,562.83,decrease
2012-06-06,571.46,increase
2012-06-07,571.72,increase
2012-06-08,580.32,increase
2012-06-11,571.17,decrease
2012-06-12,576.16,increase
2012-06-13,572.16,decrease
2012-06-14,571.53,decrease
2012-06-15,574.13,increase
2012-06-18,585.78,increase
2012-06-19,587.41,increase
2012-06-20,585.741,decrease
2012-06-21,577.67,decrease
2012-06-22,582.1,increase
2012-06-25,570.765,decrease
2012-06-26,572.025,increase
2012-06-27,574.5,increase
2012-06-28,569.05,decrease
2012-06-29,584.0,increase
2012-07-02,592.52,increase
2012-07-03,599.41,increase
2012-07-05,609.94,increase
2012-07-06,605.88,decrease
2012-07-09,613.89,increase
2012-07-10,608.21,decrease
2012-07-11,604.43,decrease
2012-07-12,598.9,decrease
2012-07-13,604.97,increase
2012-07-16,606.91,increase
2012-07-17,606.94,increase
2012-07-18,606.26,decrease
2012-07-19,614.32,increase
2012-07-20,604.3,decrease
2012-07-23,603.83,decrease
2012-07-24,600.92,decrease
2012-07-25,574.97,decrease
2012-07-26,574.88,decrease
2012-07-27,585.16,increase
2012-07-30,595.03,increase
2012-07-31,610.76,increase
2012-08-01,606.81,decrease
2012-08-02,607.79,increase
2012-08-03,615.7,increase
2012-08-06,622.55,increase
2012-08-07,620.914,decrease
2012-08-08,619.86,decrease
2012-08-09,620.73,increase
2012-08-10,621.7,increase
2012-08-13,630.0,increase
2012-08-14,631.69,increase
2012-08-15,630.83,decrease
2012-08-16,636.34,increase
2012-08-17,648.11,increase
2012-08-20,665.15,increase
2012-08-21,656.062,decrease
2012-08-22,668.87,increase
2012-08-23,662.63,decrease
2012-08-24,663.222,increase
2012-08-27,675.68,increase
2012-08-28,674.8,decrease
2012-08-29,673.466,decrease
2012-08-30,663.868,decrease
2012-08-31,665.24,increase
2012-09-04,674.97,increase
2012-09-05,670.23,decrease
2012-09-06,676.27,increase
2012-09-07,680.44,increase
2012-09-10,662.74,decrease
2012-09-11,660.59,decrease
2012-09-12,669.79,increase
2012-09-13,682.98,increase
2012-09-14,691.28,increase
2012-09-17,699.781,increase
2012-09-18,701.91,increase
2012-09-19,702.1,increase
2012-09-20,698.7,decrease
2012-09-21,700.095,increase
2012-09-24,690.79,decrease
2012-09-25,673.54,decrease
2012-09-26,665.18,decrease
2012-09-27,681.32,increase
2012-09-28,667.105,decrease
2012-10-01,659.39,decrease
2012-10-02,661.31,increase
2012-10-03,671.45,increase
2012-10-04,666.8,decrease
2012-10-05,652.59,decrease
2012-10-08,638.17,decrease
2012-10-09,635.85,decrease
2012-10-10,640.91,increase
2012-10-11,628.1,decrease
2012-10-12,629.714,increase
2012-10-15,634.76,increase
2012-10-16,649.7925,increase
2012-10-17,644.6136,decrease
2012-10-18,632.64,decrease
2012-10-19,609.84,decrease
2012-10-22,634.03,increase
2012-10-23,613.3554,decrease
2012-10-24,616.83,increase
2012-10-25,609.538,decrease
2012-10-26,604.0,decrease
2012-10-31,595.32,decrease
2012-11-01,596.5399,increase
2012-11-02,576.8,decrease
2012-11-05,584.6211,increase
2012-11-06,582.8495,decrease
2012-11-07,558.0019,decrease
2012-11-08,537.75,decrease
2012-11-09,547.06,increase
2012-11-12,542.83,decrease
2012-11-13,542.898,increase
2012-11-14,536.88,decrease
2012-11-15,525.62,decrease
2012-11-16,527.678,increase
2012-11-19,565.73,increase
2012-11-20,560.9134,decrease
2012-11-21,561.7,increase
2012-11-23,571.5,increase
2012-11-26,589.53,increase
2012-11-27,584.78,decrease
2012-11-28,582.94,decrease
2012-11-29,589.36,increase
2012-11-30,585.28,decrease
2012-12-03,586.19,increase
2012-12-04,575.8454,decrease
2012-12-05,538.7923,decrease
2012-12-06,547.2445,increase
2012-12-07,533.25,decrease
2012-12-10,529.8209,decrease
2012-12-11,541.388,increase
2012-12-12,539.0,decrease
2012-12-13,529.69,decrease
2012-12-14,509.794,decrease
2012-12-17,518.83,increase
2012-12-18,533.9,increase
2012-12-19,526.31,decrease
2012-12-20,521.7302,decrease
2012-12-21,519.33,decrease
2012-12-24,520.168,increase
2012-12-26,512.9995,decrease
2012-12-27,515.06,increase
2012-12-28,509.5892,decrease
2012-12-31,532.1729,increase
2013-01-02,549.03,increase
2013-01-03,542.0959,decrease
2013-01-04,527.0,decrease
2013-01-07,523.9,decrease
2013-01-08,525.31,increase
2013-01-09,517.1,decrease
2013-01-10,523.51,increase
2013-01-11,520.3,decrease
2013-01-14,501.75,decrease
2013-01-15,485.92,decrease
2013-01-16,506.09,increase
2013-01-17,502.68,decrease
2013-01-18,500.0,decrease
2013-01-22,504.77,increase
2013-01-23,514.005,increase
2013-01-24,450.5,decrease
2013-01-25,439.88,decrease
2013-01-28,449.83,increase
2013-01-29,458.27,increase
2013-01-30,456.83,decrease
2013-01-31,455.49,decrease
2013-02-01,453.62,decrease
2013-02-04,442.316,decrease
2013-02-05,457.844,increase
2013-02-06,457.35,decrease
2013-02-07,468.22,increase
2013-02-08,474.98,increase
2013-02-11,479.93,increase
2013-02-12,467.9,decrease
2013-02-13,467.01,decrease
2013-02-14,466.59,decrease
2013-02-15,460.16,decrease
2013-02-19,459.99,decrease
2013-02-20,448.85,decrease
2013-02-21,446.06,decrease
2013-02-22,450.81,increase
2013-02-25,442.8,decrease
2013-02-26,448.97,increase
2013-02-27,444.57,decrease
2013-02-28,441.4,decrease
2013-03-01,430.47,decrease
2013-03-04,420.05,decrease
2013-03-05,431.144,increase
2013-03-06,425.662,decrease
2013-03-07,430.582,increase
2013-03-08,431.72,increase
2013-03-11,437.87,increase
2013-03-12,428.43,decrease
2013-03-13,428.35,decrease
2013-03-14,432.5,increase
2013-03-15,443.66,increase
2013-03-18,455.72,increase
2013-03-19,454.49,decrease
2013-03-20,452.08,decrease
2013-03-21,452.73,increase
2013-03-22,461.91,increase
2013-03-25,463.58,increase
2013-03-26,461.136,decrease
2013-03-27,452.08,decrease
2013-03-28,442.66,decrease
2013-04-01,428.91,decrease
2013-04-02,429.792,increase
2013-04-03,431.99,increase
2013-04-04,427.72,decrease
2013-04-05,423.2,decrease
2013-04-08,426.21,increase
2013-04-09,426.98,increase
2013-04-10,435.69,increase
2013-04-11,434.33,decrease
2013-04-12,429.8,decrease
2013-04-15,419.85,decrease
2013-04-16,426.24,increase
2013-04-17,402.8,decrease
2013-04-18,392.05,decrease
2013-04-19,390.53,decrease
2013-04-22,398.67,increase
2013-04-23,406.13,increase
2013-04-24,405.462,decrease
2013-04-25,408.38,increase
2013-04-26,417.205,increase
2013-04-29,430.12,increase
2013-04-30,442.78,increase
2013-05-01,439.29,decrease
2013-05-02,445.52,increase
2013-05-03,449.98,increase
2013-05-06,460.71,increase
2013-05-07,458.658,decrease
2013-05-08,463.84,increase
2013-05-09,456.77,decrease
2013-05-10,452.97,decrease
2013-05-13,454.74,increase
2013-05-14,443.86,decrease
2013-05-15,428.85,decrease
2013-05-16,434.578,increase
2013-05-17,433.26,decrease
2013-05-20,442.93,increase
2013-05-21,439.66,decrease
2013-05-22,441.354,increase
2013-05-23,442.14,increase
2013-05-24,445.15,increase
2013-05-28,441.439,decrease
2013-05-29,444.95,increase
2013-05-30,451.58,increase
2013-05-31,449.735,decrease
2013-06-03,450.72,increase
2013-06-04,449.31,decrease
2013-06-05,445.11,decrease
2013-06-06,438.46,decrease
2013-06-07,441.811,increase
2013-06-10,438.89,decrease
2013-06-11,437.6,decrease
2013-06-12,432.19,decrease
2013-06-13,435.965,increase
2013-06-14,430.05,decrease
2013-06-17,432.0,increase
2013-06-18,431.77,decrease
2013-06-19,423.0,decrease
2013-06-20,416.838,decrease
2013-06-21,413.5,decrease
2013-06-24,402.54,decrease
2013-06-25,402.63,increase
2013-06-26,398.07,decrease
2013-06-27,393.78,decrease
2013-06-28,396.53,increase
2013-07-01,409.22,increase
2013-07-02,418.49,increase
2013-07-03,420.8,increase
2013-07-05,417.42,decrease
2013-07-08,415.05,decrease
2013-07-09,422.35,increase
2013-07-10,420.73,decrease
2013-07-11,427.288,increase
2013-07-12,426.51,decrease
2013-07-15,427.44,increase
2013-07-16,430.195,increase
2013-07-17,430.31,increase
2013-07-18,431.758,increase
2013-07-19,424.95,decrease
2013-07-22,426.31,increase
2013-07-23,418.99,decrease
2013-07-24,440.51,increase
2013-07-25,438.5,decrease
2013-07-26,440.99,increase
2013-07-29,447.79,increase
2013-07-30,453.32,increase
2013-07-31,452.53,decrease
2013-08-01,456.676,increase
2013-08-02,462.54,increase
2013-08-05,469.45,increase
2013-08-06,465.25,decrease
2013-08-07,464.98,decrease
2013-08-08,461.01,decrease
2013-08-09,454.45,decrease
2013-08-12,467.36,increase
2013-08-13,489.57,increase
2013-08-14,498.5,increase
2013-08-15,497.91,decrease
2013-08-16,502.33,increase
2013-08-19,507.74,increase
2013-08-20,501.07,decrease
2013-08-21,502.36,increase
2013-08-22,502.96,increase
2013-08-23,501.02,decrease
2013-08-26,502.97,increase
2013-08-27,488.59,decrease
2013-08-28,490.896,increase
2013-08-29,491.7,increase
2013-08-30,487.216,decrease
2013-09-03,488.58,increase
2013-09-04,498.691,increase
2013-09-05,495.27,decrease
2013-09-06,498.22,increase
2013-09-09,506.17,increase
2013-09-10,494.64,decrease
2013-09-11,467.71,decrease
2013-09-12,472.69,increase
2013-09-13,464.9,decrease
2013-09-16,450.12,decrease
2013-09-17,455.32,increase
2013-09-18,464.68,increase
2013-09-19,472.3,increase
2013-09-20,467.41,decrease
2013-09-23,490.64,increase
2013-09-24,489.1,decrease
2013-09-25,481.53,decrease
2013-09-26,486.22,increase
2013-09-27,482.75,decrease
2013-09-30,476.75,decrease
2013-10-01,487.96,increase
2013-10-02,489.56,increase
2013-10-03,483.41,decrease
2013-10-04,483.03,decrease
2013-10-07,487.75,increase
2013-10-08,480.94,decrease
2013-10-09,486.588,increase
2013-10-10,489.638,increase
2013-10-11,492.812,increase
2013-10-14,496.04,increase
2013-10-15,498.68,increase
2013-10-16,501.114,increase
2013-10-17,504.5,increase
2013-10-18,508.89,increase
2013-10-21,521.362,increase
2013-10-22,519.8675,decrease
2013-10-23,524.96,increase
2013-10-24,531.91,increase
2013-10-25,525.958,decrease
2013-10-28,529.876,increase
2013-10-29,516.678,decrease
2013-10-30,524.896,increase
2013-10-31,522.702,decrease
2013-11-01,520.03,decrease
2013-11-04,526.75,increase
2013-11-05,525.449,decrease
2013-11-06,520.92,decrease
2013-11-07,512.492,decrease
2013-11-08,520.56,increase
2013-11-11,519.048,decrease
2013-11-12,520.01,increase
2013-11-13,520.634,increase
2013-11-14,528.16,increase
2013-11-15,524.991,decrease
2013-11-18,518.629,decrease
2013-11-19,519.55,increase
2013-11-20,515.0,decrease
2013-11-21,521.136,increase
2013-11-22,519.8,decrease
2013-11-25,523.74,increase
2013-11-26,533.4,increase
2013-11-27,545.96,increase
2013-11-29,556.07,increase
2013-12-02,551.23,decrease
2013-12-03,566.322,increase
2013-12-04,565.0,decrease
2013-12-05,567.901,increase
2013-12-06,560.02,decrease
2013-12-09,566.43,increase
2013-12-10,565.55,decrease
2013-12-11,561.36,decrease
2013-12-12,560.54,decrease
2013-12-13,554.43,decrease
2013-12-16,557.5,increase
2013-12-17,554.99,decrease
2013-12-18,550.77,decrease
2013-12-19,544.46,decrease
2013-12-20,549.02,increase
2013-12-23,570.09,increase
2013-12-24,567.67,decrease
2013-12-26,563.9,decrease
2013-12-27,560.09,decrease
2013-12-30,554.52,decrease
2013-12-31,561.02,increase
2014-01-02,553.13,decrease
2014-01-03,540.98,decrease
2014-01-06,543.93,increase
2014-01-07,540.0375,decrease
2014-01-08,543.46,increase
2014-01-09,536.519,decrease
2014-01-10,532.94,decrease
2014-01-13,535.73,increase
2014-01-14,546.39,increase
2014-01-15,557.36,increase
2014-01-16,554.25,decrease
2014-01-17,540.67,decrease
2014-01-21,549.07,increase
2014-01-22,551.51,increase
2014-01-23,556.18,increase
2014-01-24,546.07,decrease
2014-01-27,550.5,increase
2014-01-28,506.5,decrease
2014-01-29,500.75,decrease
2014-01-30,499.782,decrease
2014-01-31,500.6,increase
2014-02-03,501.53,increase
2014-02-04,508.79,increase
2014-02-05,512.59,increase
2014-02-06,512.51,decrease
2014-02-07,519.68,increase
2014-02-10,528.99,increase
2014-02-11,535.96,increase
2014-02-12,535.92,decrease
2014-02-13,544.43,increase
2014-02-14,543.99,decrease
2014-02-18,545.99,increase
2014-02-19,537.37,decrease
2014-02-20,531.15,decrease
2014-02-21,525.25,decrease
2014-02-24,527.55,increase
2014-02-25,522.06,decrease
2014-02-26,517.35,decrease
2014-02-27,527.67,increase
2014-02-28,526.24,decrease
2014-03-03,527.76,increase
2014-03-04,531.24,increase
2014-03-05,532.36,increase
2014-03-06,530.75,decrease
2014-03-07,530.44,decrease
2014-03-10,530.92,increase
2014-03-11,536.09,increase
2014-03-12,536.61,increase
2014-03-13,530.65,decrease
2014-03-14,524.69,decrease
2014-03-17,526.74,increase
2014-03-18,531.4,increase
2014-03-19,531.26,decrease
2014-03-20,528.7,decrease
2014-03-21,532.87,increase
2014-03-24,539.19,increase
2014-03-25,544.99,increase
2014-03-26,539.78,decrease
2014-03-27,537.46,decrease
2014-03-28,536.86,decrease
2014-03-31,536.74,decrease
2014-04-01,541.65,increase
2014-04-02,542.55,increase
2014-04-03,538.79,decrease
2014-04-04,531.82,decrease
2014-04-07,523.47,decrease
2014-04-08,523.44,decrease
2014-04-09,530.32,increase
2014-04-10,523.48,decrease
2014-04-11,519.61,decrease
2014-04-14,521.68,increase
2014-04-15,517.9599,decrease
2014-04-16,519.01,increase
2014-04-17,524.94,increase
2014-04-21,531.17,increase
2014-04-22,531.699,increase
2014-04-23,524.75,decrease
2014-04-24,567.77,increase
2014-04-25,571.94,increase
2014-04-28,594.09,increase
2014-04-29,592.33,decrease
2014-04-30,590.09,decrease
2014-05-01,591.48,increase
2014-05-02,592.58,increase
2014-05-05,600.96,increase
2014-05-06,594.41,decrease
2014-05-07,592.33,decrease
2014-05-08,587.99,decrease
2014-05-09,585.5425,decrease
2014-05-12,592.83,increase
2014-05-13,593.76,increase
2014-05-14,593.87,increase
2014-05-15,588.82,decrease
2014-05-16,597.51,increase
2014-05-19,604.59,increase
2014-05-20,604.71,increase
